processing_timestamp,original_timestamp,type,sensor_id,temperature,humidity,status
2025-04-10T22:03:10.105549,2025-04-10T22:02:51.095303,sensor,sensor_7,18.76,60.09,Low
2025-04-10T22:03:10.110181,2025-04-10T22:02:51.108271,sensor,sensor_4,19.1,45.63,Normal
2025-04-10T22:03:10.113749,2025-04-10T22:02:51.122618,sensor,sensor_11,28.06,60.72,Warning
2025-04-10T22:03:10.118185,2025-04-10T22:02:51.134935,sensor,sensor_2,29.92,38.35,Warning
2025-04-10T22:03:10.125440,2025-04-10T22:02:51.161023,sensor,sensor_4,29.34,38.12,Warning
2025-04-10T22:03:10.134164,2025-04-10T22:02:51.190237,sensor,sensor_20,16.86,67.62,Low
2025-04-10T22:03:10.158370,2025-04-10T22:02:51.255558,sensor,sensor_16,16.86,49.81,Low
2025-04-10T22:03:10.170403,2025-04-10T22:02:51.297149,sensor,sensor_3,25.25,32.86,Warning
2025-04-10T22:03:10.061937,2025-04-10T22:02:50.947470,sensor,sensor_17,29.41,37.22,Warning
2025-04-10T22:03:10.068349,2025-04-10T22:02:50.971671,sensor,sensor_15,15.85,52.94,Low
2025-04-10T22:03:10.071924,2025-04-10T22:02:50.982998,sensor,sensor_18,18.46,68.24,Low
2025-04-10T22:03:10.077277,2025-04-10T22:02:50.994043,sensor,sensor_3,24.89,60.41,Warning
2025-04-10T22:03:10.078826,2025-04-10T22:02:50.995240,sensor,sensor_1,15.97,49.31,Low
2025-04-10T22:03:10.080997,2025-04-10T22:02:51.005424,sensor,sensor_17,17.02,62.24,Low
2025-04-10T22:03:10.091506,2025-04-10T22:02:51.040719,sensor,sensor_1,21.68,42.95,Normal
2025-04-10T22:03:10.093719,2025-04-10T22:02:51.052599,sensor,sensor_20,28.86,54.56,Warning
2025-04-10T22:03:10.102908,2025-04-10T22:02:51.086320,sensor,sensor_20,23.98,34.87,Normal
2025-04-10T22:03:10.104203,2025-04-10T22:02:51.087155,sensor,sensor_19,21.51,61.07,Normal
2025-04-10T22:03:10.124181,2025-04-10T22:02:51.156346,sensor,sensor_9,28.14,53.46,Warning
2025-04-10T22:03:10.129514,2025-04-10T22:02:51.176755,sensor,sensor_13,15.39,33.47,Low
2025-04-10T22:03:10.142378,2025-04-10T22:02:51.218311,sensor,sensor_18,21.74,56.36,Normal
2025-04-10T22:03:10.171627,2025-04-10T22:02:51.302713,sensor,sensor_12,28.91,51.78,Warning
2025-04-10T22:03:10.240471,2025-04-10T22:02:51.317039,sensor,sensor_8,23.8,42.57,Normal
2025-04-10T22:03:10.244566,2025-04-10T22:02:51.329188,sensor,sensor_6,22.55,34.64,Normal
2025-04-10T22:03:10.262457,2025-04-10T22:02:51.387487,sensor,sensor_8,28.75,68.78,Warning
2025-04-10T22:03:10.263899,2025-04-10T22:02:51.387588,sensor,sensor_4,18.57,49.83,Low
2025-04-10T22:03:10.267203,2025-04-10T22:02:51.399345,sensor,sensor_12,23.95,52.66,Normal
2025-04-10T22:03:10.285753,2025-04-10T22:02:51.454232,sensor,sensor_8,15.68,61.81,Low
2025-04-10T22:03:10.287108,2025-04-10T22:02:51.464194,sensor,sensor_2,29.55,50.79,Warning
2025-04-10T22:03:10.297106,2025-04-10T22:02:51.496200,sensor,sensor_18,23.95,44.04,Normal
2025-04-10T22:03:10.250753,2025-04-10T22:02:51.348093,sensor,sensor_10,17.0,46.69,Low
2025-04-10T22:03:10.260201,2025-04-10T22:02:51.376267,sensor,sensor_3,20.65,49.34,Normal
2025-04-10T22:03:10.271345,2025-04-10T22:02:51.410083,sensor,sensor_16,25.31,39.16,Warning
2025-04-10T22:03:10.248363,2025-04-10T22:02:51.339567,sensor,sensor_4,27.73,54.62,Warning
2025-04-10T22:03:10.275142,2025-04-10T22:02:51.421066,sensor,sensor_5,26.08,55.97,Warning
2025-04-10T22:03:10.280650,2025-04-10T22:02:51.442095,sensor,sensor_9,27.54,48.26,Warning
2025-04-10T22:03:10.282783,2025-04-10T22:02:51.451481,sensor,sensor_9,22.34,30.73,Normal
2025-04-10T22:03:10.242582,2025-04-10T22:02:51.321612,sensor,sensor_16,29.52,54.29,Warning
2025-04-10T22:03:10.252187,2025-04-10T22:02:51.350923,sensor,sensor_10,22.11,68.75,Normal
2025-04-10T22:03:10.256301,2025-04-10T22:02:51.365315,sensor,sensor_18,16.07,31.73,Low
2025-04-10T22:03:10.263179,2025-04-10T22:02:51.387491,sensor,sensor_16,29.02,67.85,Warning
2025-04-10T22:03:10.272995,2025-04-10T22:02:51.417536,sensor,sensor_12,23.05,50.04,Normal
2025-04-10T22:03:10.276479,2025-04-10T22:02:51.428813,sensor,sensor_4,15.36,32.2,Low
2025-04-10T22:03:10.249213,2025-04-10T22:02:51.343772,sensor,sensor_12,24.27,66.02,Warning
2025-04-10T22:03:10.253614,2025-04-10T22:02:51.354671,sensor,sensor_13,16.66,46.81,Low
2025-04-10T22:03:10.272102,2025-04-10T22:02:51.417499,sensor,sensor_7,22.34,69.17,Normal
2025-04-10T22:03:10.278561,2025-04-10T22:02:51.432106,sensor,sensor_14,29.3,49.83,Warning
2025-04-10T22:03:10.308318,2025-04-10T22:02:51.531070,sensor,sensor_5,21.89,40.62,Normal
2025-04-10T22:03:10.241900,2025-04-10T22:02:51.321607,sensor,sensor_5,15.19,39.9,Low
2025-04-10T22:03:10.252925,2025-04-10T22:02:51.354648,sensor,sensor_20,15.59,58.72,Low
2025-04-10T22:03:10.260824,2025-04-10T22:02:51.383757,sensor,sensor_4,20.86,41.72,Normal
2025-04-10T22:03:10.267892,2025-04-10T22:02:51.399393,sensor,sensor_13,16.59,57.12,Low
2025-04-10T22:03:10.286433,2025-04-10T22:02:51.462787,sensor,sensor_20,17.76,36.04,Low
2025-04-10T22:03:10.287799,2025-04-10T22:02:51.464198,sensor,sensor_12,16.41,37.27,Low
2025-04-10T22:03:10.295007,2025-04-10T22:02:51.487250,sensor,sensor_19,27.25,41.87,Warning
2025-04-10T22:03:10.296469,2025-04-10T22:02:51.487327,sensor,sensor_4,16.29,37.18,Low
2025-04-10T22:03:10.299400,2025-04-10T22:02:51.498194,sensor,sensor_4,15.47,41.35,Low
2025-04-10T22:03:10.303245,2025-04-10T22:02:51.509160,sensor,sensor_12,25.72,67.11,Warning
2025-04-10T22:03:10.309127,2025-04-10T22:02:51.531117,sensor,sensor_20,22.93,48.25,Normal
2025-04-10T22:03:10.310532,2025-04-10T22:02:51.531494,sensor,sensor_15,27.43,65.69,Warning
2025-04-10T22:03:10.245367,2025-04-10T22:02:51.332194,sensor,sensor_11,23.57,60.02,Normal
2025-04-10T22:03:10.269946,2025-04-10T22:02:51.409063,sensor,sensor_11,23.58,58.33,Normal
2025-04-10T22:03:10.277192,2025-04-10T22:02:51.431321,sensor,sensor_18,29.63,59.2,Warning
2025-04-10T22:03:10.277891,2025-04-10T22:02:51.432067,sensor,sensor_14,28.35,69.96,Warning
2025-04-10T22:03:10.284155,2025-04-10T22:02:51.453162,sensor,sensor_20,26.69,54.3,Warning
2025-04-10T22:03:10.290470,2025-04-10T22:02:51.475776,sensor,sensor_3,15.14,61.75,Low
2025-04-10T22:03:10.297775,2025-04-10T22:02:51.498045,sensor,sensor_17,28.36,59.08,Warning
2025-04-10T22:03:10.300101,2025-04-10T22:02:51.498530,sensor,sensor_4,21.81,35.76,Normal
2025-04-10T22:03:10.307069,2025-04-10T22:02:51.520653,sensor,sensor_16,18.15,34.27,Low
2025-04-10T22:03:10.249922,2025-04-10T22:02:51.344050,sensor,sensor_18,16.13,69.65,Low
2025-04-10T22:03:10.251482,2025-04-10T22:02:51.350516,sensor,sensor_15,21.86,61.08,Normal
2025-04-10T22:03:10.255588,2025-04-10T22:02:51.363296,sensor,sensor_8,25.23,48.98,Warning
2025-04-10T22:03:10.265728,2025-04-10T22:02:51.394306,sensor,sensor_2,17.96,35.84,Low
2025-04-10T22:03:10.282100,2025-04-10T22:02:51.443066,sensor,sensor_15,22.51,69.76,Normal
2025-04-10T22:03:10.302626,2025-04-10T22:02:51.509144,sensor,sensor_6,25.14,51.64,Warning
2025-04-10T22:03:10.311269,2025-04-10T22:02:51.541357,sensor,sensor_13,16.63,56.0,Low
2025-04-10T22:03:10.318455,2025-04-10T22:02:51.563114,sensor,sensor_7,29.29,32.55,Warning
2025-04-10T22:03:10.319806,2025-04-10T22:02:51.564328,sensor,sensor_14,24.25,63.29,Warning
2025-04-10T22:03:10.327135,2025-04-10T22:02:51.588065,sensor,sensor_7,22.25,52.42,Normal
2025-04-10T22:03:10.350514,2025-04-10T22:02:51.680257,sensor,sensor_12,23.66,66.25,Normal
2025-04-10T22:03:10.356222,2025-04-10T22:02:51.703071,sensor,sensor_11,28.0,63.94,Warning
2025-04-10T22:03:10.357990,2025-04-10T22:02:51.704194,sensor,sensor_9,19.34,67.39,Normal
2025-04-10T22:03:10.366483,2025-04-10T22:02:51.736276,sensor,sensor_14,15.36,67.74,Low
2025-04-10T22:03:10.373811,2025-04-10T22:02:51.760676,sensor,sensor_18,17.71,47.37,Low
2025-04-10T22:03:10.381136,2025-04-10T22:02:51.794138,sensor,sensor_7,16.08,35.82,Low
2025-04-10T22:03:10.387274,2025-04-10T22:02:51.807405,sensor,sensor_2,23.48,55.44,Normal
2025-04-10T22:03:10.392680,2025-04-10T22:02:51.819524,sensor,sensor_5,27.49,36.0,Warning
2025-04-10T22:03:10.395439,2025-04-10T22:02:51.829862,sensor,sensor_8,29.6,59.06,Warning
2025-04-10T22:03:10.403013,2025-04-10T22:02:51.853667,sensor,sensor_2,19.34,68.44,Normal
2025-04-10T22:03:10.409457,2025-04-10T22:02:51.866220,sensor,sensor_16,20.18,46.62,Normal
2025-04-10T22:03:10.410215,2025-04-10T22:02:51.875094,sensor,sensor_15,28.71,51.29,Warning
2025-04-10T22:03:10.305164,2025-04-10T22:02:51.520261,sensor,sensor_12,28.32,34.28,Warning
2025-04-10T22:03:10.307667,2025-04-10T22:02:51.529585,sensor,sensor_4,29.94,47.78,Warning
2025-04-10T22:03:10.320431,2025-04-10T22:02:51.564191,sensor,sensor_18,15.88,31.51,Low
2025-04-10T22:03:10.325134,2025-04-10T22:02:51.586081,sensor,sensor_9,29.9,43.25,Warning
2025-04-10T22:03:10.331793,2025-04-10T22:02:51.607991,sensor,sensor_11,23.3,51.89,Normal
2025-04-10T22:03:10.338708,2025-04-10T22:02:51.632140,sensor,sensor_17,18.15,38.75,Low
2025-04-10T22:03:10.364623,2025-04-10T22:02:51.726146,sensor,sensor_11,28.56,39.21,Warning
2025-04-10T22:03:10.377453,2025-04-10T22:02:51.772102,sensor,sensor_9,16.93,53.44,Low
2025-04-10T22:03:10.379300,2025-04-10T22:02:51.784021,sensor,sensor_17,19.9,46.48,Normal
2025-04-10T22:03:10.379922,2025-04-10T22:02:51.784496,sensor,sensor_7,21.71,64.5,Normal
2025-04-10T22:03:10.380509,2025-04-10T22:02:51.784498,sensor,sensor_3,15.3,30.81,Low
2025-04-10T22:03:10.385649,2025-04-10T22:02:51.806957,sensor,sensor_7,22.3,62.72,Normal
2025-04-10T22:03:10.391150,2025-04-10T22:02:51.818867,sensor,sensor_18,20.84,40.15,Normal
2025-04-10T22:03:10.398716,2025-04-10T22:02:51.842250,sensor,sensor_19,27.63,64.28,Warning
2025-04-10T22:03:10.407236,2025-04-10T22:02:51.864354,sensor,sensor_19,29.06,51.19,Warning
2025-04-10T22:03:10.411696,2025-04-10T22:02:51.877238,sensor,sensor_2,22.25,30.62,Normal
2025-04-10T22:03:10.323172,2025-04-10T22:02:51.575144,sensor,sensor_5,18.62,48.61,Low
2025-04-10T22:03:10.323812,2025-04-10T22:02:51.575736,sensor,sensor_9,27.6,66.99,Warning
2025-04-10T22:03:10.337947,2025-04-10T22:02:51.632121,sensor,sensor_5,24.0,43.7,Normal
2025-04-10T22:03:10.370788,2025-04-10T22:02:51.750626,sensor,sensor_6,23.42,35.9,Normal
2025-04-10T22:03:10.372490,2025-04-10T22:02:51.759345,sensor,sensor_9,16.95,66.25,Low
2025-04-10T22:03:10.378058,2025-04-10T22:02:51.783492,sensor,sensor_1,17.05,57.3,Low
2025-04-10T22:03:10.382563,2025-04-10T22:02:51.795811,sensor,sensor_1,29.82,40.52,Warning
2025-04-10T22:03:10.386455,2025-04-10T22:02:51.807301,sensor,sensor_13,15.27,46.6,Low
2025-04-10T22:03:10.401151,2025-04-10T22:02:51.842519,sensor,sensor_18,15.57,65.22,Low
2025-04-10T22:03:10.403794,2025-04-10T22:02:51.854025,sensor,sensor_11,22.82,65.62,Normal
2025-04-10T22:03:10.404764,2025-04-10T22:02:51.854019,sensor,sensor_20,20.39,45.54,Normal
2025-04-10T22:03:10.312657,2025-04-10T22:02:51.542184,sensor,sensor_14,15.65,46.69,Low
2025-04-10T22:03:10.314913,2025-04-10T22:02:51.552592,sensor,sensor_4,16.61,54.47,Low
2025-04-10T22:03:10.321097,2025-04-10T22:02:51.564148,sensor,sensor_2,26.26,53.9,Warning
2025-04-10T22:03:10.325820,2025-04-10T22:02:51.586022,sensor,sensor_9,25.39,32.57,Warning
2025-04-10T22:03:10.332396,2025-04-10T22:02:51.607996,sensor,sensor_8,17.9,32.97,Low
2025-04-10T22:03:10.336090,2025-04-10T22:02:51.619996,sensor,sensor_10,27.89,31.12,Warning
2025-04-10T22:03:10.336730,2025-04-10T22:02:51.621196,sensor,sensor_2,27.98,50.47,Warning
2025-04-10T22:03:10.349852,2025-04-10T22:02:51.680320,sensor,sensor_4,16.76,56.37,Low
2025-04-10T22:03:10.354961,2025-04-10T22:02:51.693048,sensor,sensor_4,24.67,49.11,Warning
2025-04-10T22:03:10.363250,2025-04-10T22:02:51.725070,sensor,sensor_4,19.39,66.16,Normal
2025-04-10T22:03:10.388071,2025-04-10T22:02:51.807555,sensor,sensor_11,18.51,30.17,Low
2025-04-10T22:03:10.416145,2025-04-10T22:02:51.888036,sensor,sensor_7,20.42,48.1,Normal
2025-04-10T22:03:10.334245,2025-04-10T22:02:51.610448,sensor,sensor_15,27.53,61.3,Warning
2025-04-10T22:03:10.343195,2025-04-10T22:02:51.646110,sensor,sensor_18,18.39,38.27,Low
2025-04-10T22:03:10.345350,2025-04-10T22:02:51.658019,sensor,sensor_19,18.9,65.91,Low
2025-04-10T22:03:10.348041,2025-04-10T22:02:51.669531,sensor,sensor_9,21.7,42.33,Normal
2025-04-10T22:03:10.349199,2025-04-10T22:02:51.680270,sensor,sensor_17,24.07,33.06,Warning
2025-04-10T22:03:10.356809,2025-04-10T22:02:51.703801,sensor,sensor_17,26.49,62.38,Warning
2025-04-10T22:03:10.364023,2025-04-10T22:02:51.726059,sensor,sensor_11,29.29,35.33,Warning
2025-04-10T22:03:10.400390,2025-04-10T22:02:51.842416,sensor,sensor_13,17.24,36.12,Low
2025-04-10T22:03:10.414409,2025-04-10T22:02:51.887982,sensor,sensor_4,23.39,41.9,Normal
2025-04-10T22:03:10.428996,2025-04-10T22:02:51.922473,sensor,sensor_4,22.47,30.11,Normal
2025-04-10T22:03:10.437417,2025-04-10T22:02:51.956064,sensor,sensor_13,17.84,67.48,Low
2025-04-10T22:03:10.340454,2025-04-10T22:02:51.634423,sensor,sensor_15,23.05,68.71,Normal
2025-04-10T22:03:10.348554,2025-04-10T22:02:51.670324,sensor,sensor_11,24.99,52.96,Warning
2025-04-10T22:03:10.351194,2025-04-10T22:02:51.681095,sensor,sensor_11,27.24,40.15,Warning
2025-04-10T22:03:10.353692,2025-04-10T22:02:51.691957,sensor,sensor_14,23.22,45.48,Normal
2025-04-10T22:03:10.367095,2025-04-10T22:02:51.737080,sensor,sensor_13,21.14,32.67,Normal
2025-04-10T22:03:10.374996,2025-04-10T22:02:51.770757,sensor,sensor_12,15.14,59.43,Low
2025-04-10T22:03:10.381859,2025-04-10T22:02:51.795449,sensor,sensor_17,18.74,38.51,Low
2025-04-10T22:03:10.394502,2025-04-10T22:02:51.829796,sensor,sensor_16,18.37,47.78,Low
2025-04-10T22:03:10.396286,2025-04-10T22:02:51.829999,sensor,sensor_14,24.42,57.11,Warning
2025-04-10T22:03:10.418499,2025-04-10T22:02:51.899024,sensor,sensor_12,17.05,53.41,Low
2025-04-10T22:03:10.435423,2025-04-10T22:02:51.945752,sensor,sensor_7,23.82,59.93,Normal
2025-04-10T22:03:10.438899,2025-04-10T22:02:51.956742,sensor,sensor_10,25.72,68.42,Warning
2025-04-10T22:03:10.315592,2025-04-10T22:02:51.552572,sensor,sensor_7,23.62,51.66,Normal
2025-04-10T22:03:10.327800,2025-04-10T22:02:51.588113,sensor,sensor_9,25.63,65.2,Warning
2025-04-10T22:03:10.334878,2025-04-10T22:02:51.619120,sensor,sensor_19,15.77,62.56,Low
2025-04-10T22:03:10.335478,2025-04-10T22:02:51.619717,sensor,sensor_18,16.05,43.56,Low
2025-04-10T22:03:10.339339,2025-04-10T22:02:51.632137,sensor,sensor_1,20.6,44.14,Normal
2025-04-10T22:03:10.355605,2025-04-10T22:02:51.702016,sensor,sensor_13,26.05,36.91,Warning
2025-04-10T22:03:10.359250,2025-04-10T22:02:51.714046,sensor,sensor_6,24.28,60.46,Warning
2025-04-10T22:03:10.361349,2025-04-10T22:02:51.715375,sensor,sensor_5,18.51,38.79,Low
2025-04-10T22:03:10.374394,2025-04-10T22:02:51.761446,sensor,sensor_14,28.33,48.94,Warning
2025-04-10T22:03:10.376834,2025-04-10T22:02:51.771257,sensor,sensor_11,19.86,51.36,Normal
2025-04-10T22:03:10.405615,2025-04-10T22:02:51.854330,sensor,sensor_19,22.58,67.98,Normal
2025-04-10T22:03:10.406434,2025-04-10T22:02:51.864341,sensor,sensor_3,19.73,52.67,Normal
2025-04-10T22:03:10.412520,2025-04-10T22:02:51.877252,sensor,sensor_16,29.81,68.12,Warning
2025-04-10T22:03:10.423716,2025-04-10T22:02:51.911436,sensor,sensor_17,15.95,42.11,Low
2025-04-10T22:03:10.424485,2025-04-10T22:02:51.911533,sensor,sensor_16,26.76,57.17,Warning
2025-04-10T22:03:10.425982,2025-04-10T22:02:51.911462,sensor,sensor_15,19.6,51.12,Normal
2025-04-10T22:03:10.429641,2025-04-10T22:02:51.922475,sensor,sensor_6,17.11,48.79,Low
2025-04-10T22:03:10.432540,2025-04-10T22:02:51.934130,sensor,sensor_12,23.77,33.13,Normal
2025-04-10T22:03:10.435947,2025-04-10T22:02:51.946706,sensor,sensor_12,16.3,56.87,Low
2025-04-10T22:03:10.438190,2025-04-10T22:02:51.956035,sensor,sensor_11,21.85,34.02,Normal
2025-04-10T22:03:10.317725,2025-04-10T22:02:51.553383,sensor,sensor_17,23.62,68.85,Normal
2025-04-10T22:03:10.321776,2025-04-10T22:02:51.574437,sensor,sensor_20,17.48,56.86,Low
2025-04-10T22:03:10.330660,2025-04-10T22:02:51.599011,sensor,sensor_7,20.55,39.55,Normal
2025-04-10T22:03:10.333639,2025-04-10T22:02:51.610204,sensor,sensor_14,24.71,53.79,Warning
2025-04-10T22:03:10.342667,2025-04-10T22:02:51.644961,sensor,sensor_3,29.27,30.9,Warning
2025-04-10T22:03:10.345846,2025-04-10T22:02:51.658660,sensor,sensor_18,28.04,47.08,Warning
2025-04-10T22:03:10.359882,2025-04-10T22:02:51.714210,sensor,sensor_11,20.46,54.73,Normal
2025-04-10T22:03:10.373159,2025-04-10T22:02:51.759839,sensor,sensor_12,27.95,60.28,Warning
2025-04-10T22:03:10.393626,2025-04-10T22:02:51.829806,sensor,sensor_7,21.37,34.11,Normal
2025-04-10T22:03:10.399546,2025-04-10T22:02:51.842413,sensor,sensor_7,15.52,47.97,Low
2025-04-10T22:03:10.415302,2025-04-10T22:02:51.888026,sensor,sensor_20,26.84,35.17,Warning
2025-04-10T22:03:10.433092,2025-04-10T22:02:51.934140,sensor,sensor_14,25.2,52.11,Warning
2025-04-10T22:03:09.833528,2025-04-10T22:02:50.187656,sensor,sensor_1,16.8,42.17,Low
2025-04-10T22:03:09.838174,2025-04-10T22:02:50.209287,sensor,sensor_7,17.18,65.33,Low
2025-04-10T22:03:09.840863,2025-04-10T22:02:50.211238,sensor,sensor_10,25.37,36.78,Warning
2025-04-10T22:03:09.853576,2025-04-10T22:02:50.261451,sensor,sensor_8,21.88,51.76,Normal
2025-04-10T22:03:09.892383,2025-04-10T22:02:50.387130,sensor,sensor_17,17.16,39.82,Low
2025-04-10T22:03:09.898981,2025-04-10T22:02:50.409015,sensor,sensor_18,23.85,63.48,Normal
2025-04-10T22:03:09.903248,2025-04-10T22:02:50.420018,sensor,sensor_11,25.27,34.98,Warning
2025-04-10T22:03:09.910513,2025-04-10T22:02:50.443053,sensor,sensor_7,29.66,34.25,Warning
2025-04-10T22:03:09.928874,2025-04-10T22:02:50.512975,sensor,sensor_8,28.42,40.96,Warning
2025-04-10T22:03:09.931429,2025-04-10T22:02:50.524751,sensor,sensor_20,21.6,63.37,Normal
2025-04-10T22:03:09.949868,2025-04-10T22:02:50.580509,sensor,sensor_5,15.33,55.74,Low
2025-04-10T22:03:09.957020,2025-04-10T22:02:50.603060,sensor,sensor_14,25.09,57.96,Warning
2025-04-10T22:03:09.961681,2025-04-10T22:02:50.625876,sensor,sensor_12,29.29,51.84,Warning
2025-04-10T22:03:09.982496,2025-04-10T22:02:50.697554,sensor,sensor_1,23.55,37.16,Normal
2025-04-10T22:03:09.988691,2025-04-10T22:02:50.711849,sensor,sensor_8,23.22,66.68,Normal
2025-04-10T22:03:09.999759,2025-04-10T22:02:50.747851,sensor,sensor_6,29.97,53.04,Warning
2025-04-10T22:03:10.000657,2025-04-10T22:02:50.748879,sensor,sensor_8,25.98,49.08,Warning
2025-04-10T22:03:10.002566,2025-04-10T22:02:50.757593,sensor,sensor_18,18.08,51.97,Low
2025-04-10T22:03:10.008625,2025-04-10T22:02:50.773715,sensor,sensor_16,28.26,32.81,Warning
2025-04-10T22:03:10.013683,2025-04-10T22:02:50.791386,sensor,sensor_8,20.46,31.0,Normal
2025-04-10T22:03:10.016654,2025-04-10T22:02:50.798245,sensor,sensor_19,16.27,49.55,Low
2025-04-10T22:03:10.034232,2025-04-10T22:02:50.856011,sensor,sensor_15,24.52,42.45,Warning
2025-04-10T22:03:10.046840,2025-04-10T22:02:50.892057,sensor,sensor_20,26.67,62.09,Warning
2025-04-10T22:03:10.075677,2025-04-10T22:02:50.994025,sensor,sensor_17,23.14,35.62,Normal
2025-04-10T22:03:10.099602,2025-04-10T22:02:51.074462,sensor,sensor_11,17.81,59.97,Low
2025-04-10T22:03:10.101663,2025-04-10T22:02:51.075799,sensor,sensor_4,19.47,62.45,Normal
2025-04-10T22:03:10.110834,2025-04-10T22:02:51.110473,sensor,sensor_15,20.14,35.5,Normal
2025-04-10T22:03:10.112683,2025-04-10T22:02:51.117412,sensor,sensor_1,28.84,51.97,Warning
2025-04-10T22:03:10.114312,2025-04-10T22:02:51.123417,sensor,sensor_9,15.19,42.21,Low
2025-04-10T22:03:10.120317,2025-04-10T22:02:51.145224,sensor,sensor_5,22.34,54.33,Normal
2025-04-10T22:03:10.130221,2025-04-10T22:02:51.178220,sensor,sensor_5,28.96,37.26,Warning
2025-04-10T22:03:10.132229,2025-04-10T22:02:51.183459,sensor,sensor_2,28.47,60.51,Warning
2025-04-10T22:03:10.133528,2025-04-10T22:02:51.189333,sensor,sensor_5,21.42,68.13,Normal
2025-04-10T22:03:10.146251,2025-04-10T22:02:51.231258,sensor,sensor_16,21.33,61.54,Normal
2025-04-10T22:03:10.157430,2025-04-10T22:02:51.255530,sensor,sensor_9,20.72,41.67,Normal
2025-04-10T22:03:10.172892,2025-04-10T22:02:51.307180,sensor,sensor_1,24.3,61.42,Warning
2025-04-10T22:03:09.827562,2025-04-10T22:02:50.174450,sensor,sensor_7,18.14,39.77,Low
2025-04-10T22:03:09.835258,2025-04-10T22:02:50.197710,sensor,sensor_16,24.16,50.73,Warning
2025-04-10T22:03:09.845071,2025-04-10T22:02:50.231700,sensor,sensor_8,15.88,38.04,Low
2025-04-10T22:03:09.857638,2025-04-10T22:02:50.273211,sensor,sensor_4,24.84,56.48,Warning
2025-04-10T22:03:09.858280,2025-04-10T22:02:50.277346,sensor,sensor_20,28.67,43.98,Warning
2025-04-10T22:03:09.878595,2025-04-10T22:02:50.339797,sensor,sensor_8,16.24,39.38,Low
2025-04-10T22:03:09.883243,2025-04-10T22:02:50.355494,sensor,sensor_16,15.91,51.04,Low
2025-04-10T22:03:09.901236,2025-04-10T22:02:50.419727,sensor,sensor_15,25.88,37.65,Warning
2025-04-10T22:03:09.913933,2025-04-10T22:02:50.455472,sensor,sensor_19,16.15,68.49,Low
2025-04-10T22:03:09.918422,2025-04-10T22:02:50.477758,sensor,sensor_14,17.51,57.33,Low
2025-04-10T22:03:09.923248,2025-04-10T22:02:50.489323,sensor,sensor_4,18.58,51.67,Low
2025-04-10T22:03:09.932812,2025-04-10T22:02:50.526091,sensor,sensor_13,20.58,65.81,Normal
2025-04-10T22:03:09.935448,2025-04-10T22:02:50.535873,sensor,sensor_5,23.19,32.0,Normal
2025-04-10T22:03:09.950609,2025-04-10T22:02:50.581055,sensor,sensor_5,19.8,67.53,Normal
2025-04-10T22:03:09.963476,2025-04-10T22:02:50.626182,sensor,sensor_13,16.68,62.28,Low
2025-04-10T22:03:10.006553,2025-04-10T22:02:50.769505,sensor,sensor_16,26.54,58.12,Warning
2025-04-10T22:03:10.007315,2025-04-10T22:02:50.769511,sensor,sensor_11,28.43,34.02,Warning
2025-04-10T22:03:10.015158,2025-04-10T22:02:50.792097,sensor,sensor_16,21.3,61.77,Normal
2025-04-10T22:03:10.020270,2025-04-10T22:02:50.809171,sensor,sensor_11,26.09,59.47,Warning
2025-04-10T22:03:10.029895,2025-04-10T22:02:50.837359,sensor,sensor_9,28.99,54.63,Warning
2025-04-10T22:03:10.035060,2025-04-10T22:02:50.859014,sensor,sensor_6,29.05,33.9,Warning
2025-04-10T22:03:10.049314,2025-04-10T22:02:50.903506,sensor,sensor_8,15.39,57.79,Low
2025-04-10T22:03:10.066207,2025-04-10T22:02:50.960065,sensor,sensor_17,17.84,58.35,Low
2025-04-10T22:03:10.070529,2025-04-10T22:02:50.971784,sensor,sensor_16,29.42,60.56,Warning
2025-04-10T22:03:10.080352,2025-04-10T22:02:51.005447,sensor,sensor_5,27.43,39.52,Warning
2025-04-10T22:03:10.083174,2025-04-10T22:02:51.016070,sensor,sensor_6,25.38,53.46,Warning
2025-04-10T22:03:10.085268,2025-04-10T22:02:51.017171,sensor,sensor_16,20.6,66.33,Normal
2025-04-10T22:03:10.089254,2025-04-10T22:02:51.031479,sensor,sensor_2,19.3,47.84,Normal
2025-04-10T22:03:10.094281,2025-04-10T22:02:51.053107,sensor,sensor_11,25.4,37.74,Warning
2025-04-10T22:03:10.094879,2025-04-10T22:02:51.053548,sensor,sensor_2,29.53,38.02,Warning
2025-04-10T22:03:10.097528,2025-04-10T22:02:51.064294,sensor,sensor_8,23.67,54.78,Normal
2025-04-10T22:03:10.100288,2025-04-10T22:02:51.075143,sensor,sensor_6,15.46,58.75,Low
2025-04-10T22:03:10.134834,2025-04-10T22:02:51.194113,sensor,sensor_8,17.89,32.99,Low
2025-04-10T22:03:10.135452,2025-04-10T22:02:51.194140,sensor,sensor_10,16.57,50.66,Low
2025-04-10T22:03:10.137291,2025-04-10T22:02:51.202561,sensor,sensor_6,25.74,68.54,Warning
2025-04-10T22:03:10.147499,2025-04-10T22:02:51.238924,sensor,sensor_6,20.37,31.62,Normal
2025-04-10T22:03:10.149410,2025-04-10T22:02:51.242743,sensor,sensor_12,24.51,59.92,Warning
2025-04-10T22:03:10.160441,2025-04-10T22:02:51.262911,sensor,sensor_1,19.74,41.46,Normal
2025-04-10T22:03:10.164005,2025-04-10T22:02:51.275243,sensor,sensor_14,19.3,40.81,Normal
